token,date,galaxy_score,sentiment,alt_rank,social_dominance,price_close
AAVE,2025-04-16,47.958333333333336,84.20833333333333,275,0.18030833333333332,133.95382
AAVE,2025-04-17,60.125,90.04166666666667,86,0.16166666666666665,138.57245
AAVE,2025-04-18,57.75,92.25,453,0.22983333333333333,138.56412
AAVE,2025-04-19,70.625,92.33333333333333,244,0.19919583333333338,142.06762
AAVE,2025-04-20,56.791666666666664,90.75,490,0.1865333333333333,140.86722
AAVE,2025-04-21,59.416666666666664,93.33333333333333,141,0.1876375,142.89788
AAVE,2025-04-22,67.54166666666667,89.5,94,0.1895958333333333,158.61286
AAVE,2025-04-23,86.29166666666667,95,55,0.255225,167.55
AAVE,2025-04-24,56.541666666666664,89.70833333333333,292,0.1982333333333333,167.8136
AAVE,2025-04-25,52.416666666666664,78,823,0.20890416666666667,166.65583
AAVE,2025-04-26,57.083333333333336,86.375,96,0.23020000000000004,172.91136
AAVE,2025-04-27,49.125,87.16666666666667,544,0.2027875,166.8749
AAVE,2025-04-28,49.833333333333336,86.16666666666667,597,0.19010833333333335,166.73077
AAVE,2025-04-29,48.666666666666664,84.41666666666667,253,0.14255,165.79586
AAVE,2025-04-30,53.5,84.75,600,0.12182083333333334,164.27478
AAVE,2025-05-01,74.20833333333333,83.20833333333333,56,0.14628333333333332,172.88269
AAVE,2025-05-02,65.41666666666667,84.625,97,0.16248750000000003,174.78006
AAVE,2025-05-03,48.083333333333336,87.20833333333333,25,0.1638875,177.75
AAVE,2025-05-04,62.125,92.33333333333333,507,0.20533333333333337,171.44924
AAVE,2025-05-05,56.541666666666664,87.54166666666667,41,0.19813749999999997,177.66
AAVE,2025-05-06,50.25,89.5,110,0.19367916666666665,178.3873
AAVE,2025-05-07,65.41666666666667,91.375,931,0.16069583333333332,172.28
AAVE,2025-05-08,69.45833333333333,87.125,46,0.17523750000000002,204.94
AAVE,2025-05-09,66.04166666666667,84.16666666666667,404,0.17807916666666665,211.35151
AAVE,2025-05-10,59.833333333333336,77.83333333333333,138,0.17976666666666666,229.06
AAVE,2025-05-11,62.5,80.125,539,0.19247500000000006,220.75543
AAVE,2025-05-12,52.833333333333336,82.5,287,0.16742083333333335,221.53807
AAVE,2025-05-13,54.125,86.625,106,0.15947083333333337,235.43
AAVE,2025-05-14,57.75,86.29166666666667,238,0.16339583333333332,229.66982
AAVE,2025-05-15,48.458333333333336,86.83333333333333,204,0.16525416666666667,222.54
AAVE,2025-05-16,64.20833333333333,88.70833333333333,20,0.2121583333333333,231.29573
AAVE,2025-05-17,55.541666666666664,89.25,500,0.22573750000000004,222.47641
AAVE,2025-05-18,52.708333333333336,87.91666666666667,294,0.2075416666666667,227.47
AAVE,2025-05-19,63.583333333333336,83.04166666666667,3,0.22557916666666664,246.38
AAVE,2025-05-20,86.16666666666667,88.66666666666667,15,0.35385833333333333,258.97115
AAVE,2025-05-21,53.583333333333336,89.25,1013,0.3164041666666667,250.66
AAVE,2025-05-22,53.958333333333336,87.04166666666667,440,0.24278333333333332,255.56
AAVE,2025-05-23,58.708333333333336,84.70833333333333,67,0.23285833333333336,255.52196
AAVE,2025-05-24,56.208333333333336,86.125,45,0.2919583333333334,261.94605
AAVE,2025-05-25,65.375,90.125,35,0.3316166666666666,267.29
AAVE,2025-05-26,57.291666666666664,91.16666666666667,251,0.3151625,267.33991
AAVE,2025-05-27,63.333333333333336,91.875,181,0.2910708333333333,272.18
AAVE,2025-05-28,59.958333333333336,90.5,570,0.24607499999999996,264.66411
AAVE,2025-05-29,42.5,87.83333333333333,738,0.20855416666666668,250.86
AAVE,2025-05-30,49.333333333333336,86.125,20,0.20210000000000003,251.53836
AAVE,2025-05-31,54.416666666666664,85.33333333333333,724,0.23780416666666668,249.07
AAVE,2025-06-01,49.041666666666664,79.29166666666667,893,0.21874583333333333,246.00999
AAVE,2025-06-02,60.166666666666664,84,32,0.20709583333333334,257.86984
AAVE,2025-06-03,75.08333333333333,89.75,36,0.22866666666666668,266.56115
AAVE,2025-06-04,68.95833333333333,90.16666666666667,206,0.23180833333333337,265.26
AAVE,2025-06-05,54,89.25,654,0.2200958333333333,242.29444
AAVE,2025-06-06,77.91666666666667,86.25,71,0.20231666666666662,251.08199
AAVE,2025-06-07,59.458333333333336,89,167,0.20832916666666668,258.09
AAVE,2025-06-08,49.25,92.58333333333333,727,0.2418041666666667,254.39
AAVE,2025-06-09,71.20833333333333,91.33333333333333,16,0.2488625,284.69
AAVE,2025-06-10,91.66666666666667,92.125,24,0.40725000000000006,307.71
AAVE,2025-06-11,64.79166666666667,90.91666666666667,234,0.37498750000000003,303.92
AAVE,2025-06-12,52.291666666666664,89.625,184,0.3080916666666666,294.77512
AAVE,2025-06-13,50.291666666666664,88.08333333333333,243,0.34097916666666667,289.96
AAVE,2025-06-14,46.625,88.5,935,0.3191041666666667,277.44
AAVE,2025-06-15,49,88.83333333333333,754,0.27855,274.64024
AAVE,2025-06-16,75.625,89.16666666666667,162,0.29011666666666663,277.24
AAVE,2025-06-17,59.458333333333336,88.91666666666667,222,0.27554166666666674,267.93
AAVE,2025-06-18,46.958333333333336,87.58333333333333,983,0.20375416666666665,258.76764
AAVE,2025-06-19,46.666666666666664,88.41666666666667,491,0.20155416666666662,255.67556
AAVE,2025-06-20,54.583333333333336,88.33333333333333,302,0.19717916666666668,247.38713
AAVE,2025-06-21,47.416666666666664,86.45833333333333,549,0.2139208333333333,231.61
AAVE,2025-06-22,52.125,89.54166666666667,210,0.2034666666666667,227.51072
AAVE,2025-06-23,66.16666666666667,88.875,82,0.20495833333333333,257.92
AAVE,2025-06-24,65.25,90.625,69,0.19570416666666665,263.66011
AAVE,2025-06-25,57.833333333333336,92.125,543,0.19334583333333333,255.25791
AAVE,2025-06-26,46.541666666666664,90.45833333333333,363,0.17915,250.15779
AAVE,2025-06-27,58.041666666666664,91.25,25,0.19067916666666665,259.27132
AAVE,2025-06-28,55.916666666666664,91.16666666666667,446,0.1757458333333333,260.09037
AAVE,2025-06-29,65.20833333333333,88.375,24,0.19754166666666664,278.55845
AAVE,2025-06-30,60.5,86.70833333333333,321,0.19895416666666663,275.04
AAVE,2025-07-01,45.5,86.58333333333333,453,0.1485208333333333,260.12436
AAVE,2025-07-02,66.20833333333333,90.66666666666667,198,0.1516125,277.04
AAVE,2025-07-03,77.16666666666667,89.375,116,0.1590125,279.39158
AAVE,2025-07-04,47.541666666666664,89.66666666666667,560,0.15735416666666668,265.78325
AAVE,2025-07-05,54.416666666666664,87.75,20,0.16352916666666664,274.1
AAVE,2025-07-06,60.166666666666664,88.33333333333333,35,0.19649583333333331,285.68
AAVE,2025-07-07,65,86.45833333333333,261,0.2139291666666667,283.35481
AAVE,2025-07-08,67.20833333333333,87.70833333333333,38,0.2247375,293.17988
AAVE,2025-07-09,67.625,90.5,287,0.26655833333333334,302.05278
AAVE,2025-07-10,53.666666666666664,87.04166666666667,505,0.2183291666666666,309.12
AAVE,2025-07-11,56.583333333333336,85.20833333333333,967,0.17023749999999996,297.6349
AAVE,2025-07-12,49.5,84.79166666666667,53,0.16325000000000003,301.75518
AAVE,2025-07-13,64.95833333333333,85.95833333333333,239,0.166125,306.18343
AAVE,2025-07-14,72.70833333333333,85.625,47,0.1802666666666667,314.85611
AAVE,2025-07-15,56.166666666666664,85.79166666666667,96,0.19290833333333335,326.95
AAVE,2025-07-16,60.875,86.33333333333333,944,0.2046916666666667,323.37649
AAVE,2025-07-17,52.541666666666664,85.5,685,0.21032916666666665,321.20368
AAVE,2025-07-18,51.5,84.375,115,0.20510416666666667,324.96183
AAVE,2025-07-19,44.75,85.95833333333333,926,0.18614583333333332,319.23198
AAVE,2025-07-20,63.291666666666664,84.04166666666667,438,0.20751250000000002,324.7917
AAVE,2025-07-21,57.791666666666664,85.70833333333333,802,0.19327916666666667,322.46835
AAVE,2025-07-22,48.916666666666664,83.79166666666667,952,0.19274583333333337,310.67549
AAVE,2025-07-23,45.125,81.95833333333333,403,0.18585416666666665,290.57726
AAVE,2025-07-24,49.916666666666664,76.66666666666667,380,0.20338333333333333,286.31871
AAVE,2025-07-25,56.958333333333336,75.16666666666667,101,0.21679166666666663,294.13937
AAVE,2025-07-26,62.833333333333336,74.125,259,0.21704166666666666,295.13
AAVE,2025-07-27,49.166666666666664,68.70833333333333,126,0.21963750000000004,305.27611
AAVE,2025-07-28,50.666666666666664,68.625,472,0.2111666666666667,288.06461
AAVE,2025-07-29,43.25,70.33333333333333,508,0.19686249999999997,281.71
AAVE,2025-07-30,37.875,73.41666666666667,689,0.177775,274.23926
AAVE,2025-07-31,45.041666666666664,76.58333333333333,599,0.1603875,260.81
AAVE,2025-08-01,46.666666666666664,78.70833333333333,151,0.22983749999999994,255.83623
AAVE,2025-08-02,44.458333333333336,79.08333333333333,392,0.20387083333333333,249.58157
AAVE,2025-08-03,58.125,85.66666666666667,118,0.18519583333333334,259.95
AAVE,2025-08-04,72.45833333333333,86.91666666666667,306,0.17636249999999998,267.82
AAVE,2025-08-05,48.708333333333336,82.375,599,0.17802916666666666,255.25096
AAVE,2025-08-06,54.375,81,93,0.16021666666666667,263.35031
AAVE,2025-08-07,66.45833333333333,86.08333333333333,40,0.1712916666666667,284.72865
AAVE,2025-08-08,63,86.70833333333333,164,0.1788125,290.91077
AAVE,2025-08-09,67.95833333333333,86.58333333333333,71,0.20162916666666666,307.99961
AAVE,2025-08-10,60.541666666666664,85.70833333333333,372,0.20028749999999998,306.62753
AAVE,2025-08-11,53.916666666666664,82.83333333333333,396,0.19758749999999994,294.05
AAVE,2025-08-12,55.416666666666664,85.70833333333333,27,0.1863625,322.54
AAVE,2025-08-13,66.54166666666667,87.91666666666667,188,0.1976416666666667,333.03
AAVE,2025-08-14,49.416666666666664,86.54166666666667,272,0.19565416666666666,313.69852
AAVE,2025-08-15,48.208333333333336,86.08333333333333,880,0.19710000000000005,299.94233
AAVE,2025-08-16,50.375,86.29166666666667,898,0.22491666666666665,295.88694
AAVE,2025-08-17,66,86.79166666666667,50,0.25184999999999996,303.23123
AAVE,2025-08-18,53.25,85.875,517,0.22208750000000002,288.91652
AAVE,2025-08-19,45.041666666666664,84.91666666666667,296,0.1974208333333333,277.09468
AAVE,2025-08-20,63.208333333333336,83.5,35,0.22305833333333333,298.8553
AAVE,2025-08-21,65.33333333333333,88.08333333333333,20,0.2320833333333333,299.82
AAVE,2025-08-22,67.875,89.83333333333333,24,0.27469583333333336,344.56196
AAVE,2025-08-23,72.79166666666667,88.58333333333333,15,0.389775,356.97
AAVE,2025-08-24,60.166666666666664,86.95833333333333,519,0.3737375,348.48755
AAVE,2025-08-25,41.541666666666664,85.83333333333333,430,0.2863291666666667,318.27217
AAVE,2025-08-26,55.375,85.66666666666667,39,0.2506541666666667,336.25532
AAVE,2025-08-27,51.166666666666664,85.08333333333333,966,0.22610833333333336,320.59104
AAVE,2025-08-28,50.166666666666664,85,877,0.2431916666666667,317.17764
AAVE,2025-08-29,51.458333333333336,83.125,11,0.2380958333333334,319.57108
AAVE,2025-08-30,51.75,80.66666666666667,619,0.23339166666666666,318.99
AAVE,2025-08-31,56.625,83,342,0.23042916666666666,315.85671
AAVE,2025-09-01,50.041666666666664,85.625,453,0.20867916666666667,303.97
AAVE,2025-09-02,58.958333333333336,85.16666666666667,113,0.22409166666666666,315.61871
AAVE,2025-09-03,58.291666666666664,85.375,26,0.2189,328.24491
AAVE,2025-09-04,55.083333333333336,85.95833333333333,829,0.21291250000000003,307.2
AAVE,2025-09-05,51.208333333333336,82.16666666666667,844,0.1534333333333334,302.34
AAVE,2025-09-06,44.5,80.45833333333333,538,0.1459,298.39685
AAVE,2025-09-07,48.041666666666664,78.04166666666667,276,0.13067083333333332,301.7541
AAVE,2025-09-08,54.416666666666664,77.75,417,0.12347916666666665,302.99685
AAVE,2025-09-09,50.916666666666664,81.04166666666667,717,0.10782083333333335,298.05761
AAVE,2025-09-10,55.541666666666664,81.83333333333333,349,0.09599583333333334,300.0031
AAVE,2025-09-11,72.91666666666667,83.875,66,0.10965833333333332,309.66165
AAVE,2025-09-12,64.29166666666667,83.95833333333333,174,0.125025,321.71248
AAVE,2025-09-13,58.041666666666664,85.83333333333333,849,0.11981666666666667,314.86821
AAVE,2025-09-14,43.375,82.25,316,0.12993333333333337,306.54387
AAVE,2025-09-15,58.166666666666664,83.875,246,0.12478333333333334,299.3962
AAVE,2025-09-16,56.208333333333336,86.41666666666667,656,0.13734583333333333,299.06263
AAVE,2025-09-17,58.041666666666664,82.5,191,0.12231249999999998,306.3854
AAVE,2025-09-18,61.166666666666664,82.375,204,0.12396249999999999,309.35791
AAVE,2025-09-19,48.5,82.66666666666667,342,0.14213333333333333,298.69702
AAVE,2025-09-20,45.25,83.79166666666667,751,0.11759999999999994,296.93
AAVE,2025-09-21,48.958333333333336,89.45833333333333,265,0.11720416666666666,294.49314
AAVE,2025-09-22,59.583333333333336,80.70833333333333,545,0.12391666666666663,270.43612
AAVE,2025-09-23,57.75,74.95833333333333,39,0.14003333333333332,275.02185
AAVE,2025-09-24,55.916666666666664,72.54166666666667,107,0.13827916666666668,278.33912
AAVE,2025-09-25,44.833333333333336,65.25,295,0.14651666666666668,259.83446
AAVE,2025-09-26,44.833333333333336,67.83333333333333,170,0.11212083333333335,270.95348
AAVE,2025-09-27,48.458333333333336,66.66666666666667,691,0.11064583333333335,266.68216
AAVE,2025-09-28,46.583333333333336,66.16666666666667,102,0.10760416666666668,275.20074
AAVE,2025-09-29,57.583333333333336,72.875,142,0.115775,277.29562
AAVE,2025-09-30,48.541666666666664,76.66666666666667,262,0.13069583333333332,274.50151
AAVE,2025-10-01,59.833333333333336,80.5,300,0.17908749999999998,285.9
AAVE,2025-10-02,56.208333333333336,81.91666666666667,507,0.11993750000000002,288.89614
AAVE,2025-10-03,62.875,84.625,190,0.12297083333333336,290.7925
AAVE,2025-10-04,61.291666666666664,86,482,0.1246125,283.22139
AAVE,2025-10-05,58.583333333333336,82.29166666666667,105,0.10750416666666666,285.81293
AAVE,2025-10-06,63.541666666666664,84.375,116,0.10946250000000002,297.34417
AAVE,2025-10-07,65.04166666666667,84.95833333333333,802,0.1095625,276.50478
AAVE,2025-10-08,50.041666666666664,83.54166666666667,92,0.1328541666666667,285.5456
AAVE,2025-10-09,57.5,81.66666666666667,509,0.12512083333333332,273.67968
AAVE,2025-10-10,57.416666666666664,83.16666666666667,366,0.10767916666666667,227.32
AAVE,2025-10-11,61.666666666666664,78.29166666666667,54,0.12454166666666668,234.42434
AAVE,2025-10-12,51.875,77.45833333333333,415,0.12020000000000002,251.69154
AAVE,2025-10-13,59.125,79.5,217,0.10522500000000001,260.98
AAVE,2025-10-14,46.75,82.70833333333333,179,0.09131249999999998,255.44911
AAVE,2025-10-15,53,83.16666666666667,675,0.08279583333333332,242.48806
AAVE,2025-10-16,53.166666666666664,82.125,1015,0.09077916666666665,223.30914
AAVE,2025-10-17,60.541666666666664,78.16666666666667,1068,0.11382083333333333,206.35434
AAVE,2025-10-18,57.416666666666664,78.66666666666667,30,0.11574583333333333,214.93419
AAVE,2025-10-19,57.25,84.20833333333333,58,0.11920416666666662,222.45203
AAVE,2025-10-20,59.833333333333336,85.45833333333333,35,0.12027083333333333,228.97
AAVE,2025-10-21,50.666666666666664,86.58333333333333,633,0.11213749999999999,218.7831
AAVE,2025-10-22,53.166666666666664,88.41666666666667,143,0.11761666666666669,216.80169
AAVE,2025-10-23,58.083333333333336,89.75,141,0.11238333333333332,224.54704
AAVE,2025-10-24,58.708333333333336,88.04166666666667,160,0.09655416666666668,229.12505
AAVE,2025-10-25,44.125,87.83333333333333,787,0.08424166666666666,226.3824
AAVE,2025-10-26,57.291666666666664,85.20833333333333,61,0.07954583333333333,241.23
AAVE,2025-10-27,64.08333333333333,87.25,481,0.08857500000000001,235.27329
AAVE,2025-10-28,46,89.125,454,0.07406666666666667,228.79784
AAVE,2025-10-29,43.375,88,496,0.06756666666666668,227.56985
AAVE,2025-10-30,50.375,84.91666666666667,380,0.06177916666666666,214.75
AAVE,2025-10-31,63.333333333333336,86.33333333333333,30,0.07532083333333332,228.47895
AAVE,2025-11-01,68.08333333333333,88.45833333333333,1022,0.099475,222.78217
AAVE,2025-11-02,49.375,86.04166666666667,34,0.10080000000000001,230.22
AAVE,2025-11-03,48.875,89,631,0.1111625,199.63775
AAVE,2025-11-04,44.958333333333336,88.16666666666667,460,0.09705416666666662,188.52415
AAVE,2025-11-05,59.583333333333336,89.33333333333333,75,0.09601666666666668,202.05
AAVE,2025-11-06,53.5,87.41666666666667,315,0.10124166666666666,196.99297
AAVE,2025-11-07,59.041666666666664,83.16666666666667,403,0.09249166666666665,207.82188
AAVE,2025-11-08,57.291666666666664,87.75,545,0.08869166666666667,202.47795
AAVE,2025-11-09,52.416666666666664,88.58333333333333,80,0.08204166666666668,212.19797
AAVE,2025-11-10,67.625,90.41666666666667,26,0.09422083333333332,227.68
AAVE,2025-11-11,58.375,88.5,884,0.11546666666666666,208.18
AAVE,2025-11-12,48.75,86.95833333333333,466,0.09365416666666666,204.76282
AAVE,2025-11-13,50.458333333333336,88.16666666666667,267,0.08809166666666668,199.38797
AAVE,2025-11-14,52.666666666666664,87.5,1089,0.09437916666666667,174.09
AAVE,2025-11-15,54.208333333333336,83.83333333333333,105,0.11089166666666662,178.49379
AAVE,2025-11-16,60.708333333333336,85.45833333333333,375,0.09752916666666667,173.04272
AAVE,2025-11-17,58.125,84.25,198,0.098975,168.77785
AAVE,2025-11-18,47.583333333333336,85.91666666666667,76,0.09972916666666666,177.95
AAVE,2025-11-19,53.875,83.16666666666667,268,0.10421666666666668,173.95
AAVE,2025-11-20,65.33333333333333,86.45833333333333,658,0.08102916666666667,164.514
AAVE,2025-11-21,46.25,89.08333333333333,340,0.08449166666666669,157.53737
AAVE,2025-11-22,50.5,86.66666666666667,46,0.09018333333333335,161.18937
AAVE,2025-11-23,60,84.16666666666667,70,0.0911041666666667,167.18712
AAVE,2025-11-24,57.958333333333336,81.54166666666667,69,0.10566666666666667,178.59697
AAVE,2025-11-25,67.04166666666667,84.70833333333333,193,0.12926250000000003,179.03
AAVE,2025-11-26,56.666666666666664,89.125,75,0.12379166666666665,185.85935
AAVE,2025-11-27,56.291666666666664,89.16666666666667,202,0.14712916666666667,186.01704
AAVE,2025-11-28,54.333333333333336,90.08333333333333,287,0.13305,185.46076
AAVE,2025-11-29,60.708333333333336,89,441,0.1617125,182.48391
AAVE,2025-11-30,44.916666666666664,90.08333333333333,686,0.15725,178.49
AAVE,2025-12-01,45.791666666666664,84.66666666666667,121,0.13447500000000004,171.70385
AAVE,2025-12-02,63,84.91666666666667,59,0.09207916666666667,190.03456
AAVE,2025-12-03,73.66666666666667,87.08333333333333,100,0.09069166666666667,198.40082
AAVE,2025-12-04,57.625,86.20833333333333,550,0.11562916666666666,190.51894
AAVE,2025-12-05,55.625,88.08333333333333,357,0.1255416666666667,183.75597
AAVE,2025-12-06,70.08333333333333,92.79166666666667,61,0.144825,187.3827
AAVE,2025-12-07,62.791666666666664,89.83333333333333,262,0.12250833333333333,186.3
AAVE,2025-12-08,50.791666666666664,87.75,90,0.14368333333333336,191.62243
AAVE,2025-12-09,52.541666666666664,88.83333333333333,48,0.13907083333333334,202.72162
AAVE,2025-12-10,50.625,87.625,480,0.1329791666666667,196.95
AAVE,2025-12-11,51.375,90.04166666666667,22,0.11825416666666662,202.21073
AAVE,2025-12-12,66.70833333333333,88.20833333333333,637,0.18447083333333336,191.47986
AAVE,2025-12-13,61.083333333333336,86.375,20,0.2179833333333334,197.67357
AAVE,2025-12-14,46.791666666666664,82.58333333333333,395,0.22887083333333333,188.57193
AAVE,2025-12-15,50.625,78.04166666666667,11,0.19555000000000003,194.17
AAVE,2025-12-16,48.125,85.29166666666667,829,0.15768333333333331,186.07515
AAVE,2025-12-17,56.75,84.20833333333333,173,0.18479166666666666,179.50768
AAVE,2025-12-18,47.833333333333336,83.20833333333333,298,0.18367083333333334,173.5891
AAVE,2025-12-19,51.75,80.83333333333333,281,0.158275,181.37987
AAVE,2025-12-20,52.208333333333336,75.83333333333333,640,0.1445875,179.94986
AAVE,2025-12-21,51.541666666666664,75.04166666666667,954,0.14245833333333333,164.97519
AAVE,2025-12-22,62.916666666666664,64.5,989,0.21894999999999998,150.34785
AAVE,2025-12-23,54.125,69.29166666666667,66,0.3277749999999999,150.621
